kind,factor,side,win,thr,hold,spec,res_sharpe,res_pnl,res_trades,res_avg,res_pf,res_maxdd,f1_train_sharpe,f1_train_trades,f1_train_avg,f1_test_sharpe,f1_test_pnl,f1_test_trades,f1_test_avg,f1_test_pf,f2_train_sharpe,f2_train_trades,f2_train_avg,f2_test_sharpe,f2_test_pnl,f2_test_trades,f2_test_avg,f2_test_pf,f3_train_sharpe,f3_train_trades,f3_train_avg,f3_test_sharpe,f3_test_pnl,f3_test_trades,f3_test_avg,f3_test_pf,f4_train_sharpe,f4_train_trades,f4_train_avg,f4_test_sharpe,f4_test_pnl,f4_test_trades,f4_test_avg,f4_test_pf
single,close_vs_ema200,short,4032,1.75,36,single|close_vs_ema200|short|W4032|T1.75|H36,0.24,23157.0,455,50.89,1.082,-69455.0,0.47,80,24.94,0.84,6405.0,92,69.62,1.206,0.69,172,48.84,-1.2,-8979.0,98,-91.62,0.806,-0.03,270,-2.14,-1.39,-16028.0,88,-182.14,0.739,-0.51,358,-46.39,0.98,39764.0,97,409.94,1.315
single,close_vs_ema200,short,4032,1.75,84,single|close_vs_ema200|short|W4032|T1.75|H84,0.19,20111.0,314,64.05,1.075,-71855.0,-0.09,53,-8.13,1.27,10387.0,61,170.28,1.389,0.75,114,87.33,-0.94,-7819.0,69,-113.32,0.815,0.1,183,11.68,-0.1,-1271.0,61,-20.84,0.973,0.02,244,3.55,0.45,19245.0,70,274.93,1.144
single,close_vs_ema200,short,4032,1.75,120,single|close_vs_ema200|short|W4032|T1.75|H120,0.25,26598.0,281,94.65,1.106,-76042.0,0.43,47,44.68,0.9,7562.0,56,135.04,1.26,0.71,103,93.81,-0.28,-2484.0,61,-40.72,0.939,0.32,164,43.77,0.54,7273.0,55,132.24,1.166,0.39,219,65.99,0.28,12147.0,62,195.92,1.101
single,close_vs_ema200,long,4032,2.0,24,single|close_vs_ema200|long|W4032|T2|H24,0.13,5474.0,364,15.04,1.038,-19801.0,-0.41,79,-20.34,-0.52,-2691.0,72,-37.38,0.858,-0.47,151,-28.46,-1.67,-7716.0,55,-140.29,0.557,-0.87,206,-58.32,1.14,8810.0,78,112.95,1.311,-0.15,284,-11.28,0.57,8678.0,80,108.47,1.149
single,close_vs_ema200,long,4032,2.0,36,single|close_vs_ema200|long|W4032|T2|H36,0.57,25251.0,289,87.37,1.2,-16169.0,0.56,60,37.65,-0.47,-2584.0,56,-46.14,0.867,-0.03,116,-2.8,-0.34,-1634.0,45,-36.31,0.866,-0.14,161,-12.17,1.05,8740.0,64,136.56,1.306,0.29,225,30.14,1.14,18470.0,64,288.59,1.376
single,close_vs_ema200,long,4032,2.0,84,single|close_vs_ema200|long|W4032|T2|H84,0.56,29612.0,205,144.45,1.256,-22384.0,-0.13,43,-13.81,-0.15,-904.0,40,-22.6,0.956,-0.14,83,-18.05,-0.89,-5102.0,36,-141.72,0.669,-0.4,119,-55.46,0.87,8729.0,42,207.83,1.322,0.08,161,13.22,1.44,27483.0,44,624.61,1.79
single,close_vs_ema200,long,4032,2.0,120,single|close_vs_ema200|long|W4032|T2|H120,0.82,43644.0,191,228.5,1.409,-18985.0,-0.1,40,-12.05,-0.48,-3088.0,37,-83.46,0.858,-0.32,77,-46.36,-0.43,-2598.0,35,-74.23,0.821,-0.36,112,-55.07,1.57,16922.0,41,412.73,1.611,0.37,153,70.29,1.74,32890.0,38,865.53,2.344
single,close_vs_ema200,short,4032,2.0,24,single|close_vs_ema200|short|W4032|T2|H24,0.34,31379.0,420,74.71,1.117,-53805.0,0.09,72,4.6,0.99,6475.0,85,76.18,1.252,0.64,157,43.35,-0.16,-1028.0,89,-11.55,0.973,0.34,246,23.49,-0.93,-8543.0,73,-117.03,0.77,-0.1,319,-8.67,0.87,34144.0,101,338.06,1.224
single,close_vs_ema200,short,4032,2.0,36,single|close_vs_ema200|short|W4032|T2|H36,0.25,23191.0,339,68.41,1.099,-61392.0,0.56,59,36.46,0.49,3367.0,70,48.1,1.132,0.5,129,42.78,-0.53,-3574.0,70,-51.06,0.896,0.11,199,9.77,-1.74,-17381.0,61,-284.93,0.639,-0.54,260,-59.37,0.98,38628.0,79,488.96,1.342
single,close_vs_ema200,short,4032,2.0,84,single|close_vs_ema200|short|W4032|T2|H84,0.22,21650.0,235,92.13,1.097,-62284.0,0.82,36,98.64,0.06,423.0,49,8.63,1.015,0.32,85,46.75,-1.2,-9005.0,50,-180.1,0.744,-0.25,135,-37.27,0.01,115.0,43,2.67,1.003,-0.15,178,-27.62,0.64,26566.0,57,466.07,1.232
single,close_vs_ema200,short,4032,2.0,120,single|close_vs_ema200|short|W4032|T2|H120,0.23,23394.0,218,107.31,1.112,-66390.0,0.52,34,67.97,0.58,4446.0,45,98.8,1.179,0.54,79,85.53,-0.53,-4176.0,46,-90.78,0.88,0.13,125,20.65,0.29,3401.0,40,85.03,1.113,0.18,165,36.25,0.42,17412.0,53,328.53,1.163
single,close_vs_ema200,long,6048,1.25,24,single|close_vs_ema200|long|W6048|T1.25|H24,1.05,67782.0,1032,65.68,1.203,-21406.0,-0.03,183,-0.77,0.59,4576.0,187,24.47,1.094,0.33,370,11.99,-0.1,-732.0,212,-3.45,0.986,0.18,582,6.36,3.36,40953.0,218,187.86,1.676,1.3,800,55.82,0.99,23126.0,232,99.68,1.174
single,close_vs_ema200,long,6048,1.25,36,single|close_vs_ema200|long|W6048|T1.25|H36,1.23,84914.0,807,105.22,1.265,-17840.0,0.23,142,9.38,0.28,2378.0,145,16.4,1.049,0.26,287,12.93,0.6,4752.0,166,28.63,1.107,0.38,453,18.68,2.79,35664.0,174,204.97,1.537,1.22,627,70.38,1.63,40788.0,180,226.6,1.326
single,close_vs_ema200,long,6048,1.25,84,single|close_vs_ema200|long|W6048|T1.25|H84,1.33,101623.0,500,203.25,1.357,-27895.0,0.55,90,37.93,-0.57,-5351.0,92,-58.16,0.899,-0.12,182,-10.64,0.6,5333.0,99,53.87,1.144,0.14,281,12.09,3.32,47680.0,106,449.81,1.79,1.26,387,131.98,1.83,50547.0,113,447.32,1.493
single,close_vs_ema200,long,6048,1.25,120,single|close_vs_ema200|long|W6048|T1.25|H120,1.47,116535.0,437,266.67,1.434,-31542.0,0.6,77,50.19,-1.47,-15071.0,84,-179.42,0.753,-0.66,161,-69.6,1.4,13023.0,89,146.33,1.356,0.07,250,7.27,3.47,50958.0,91,559.98,1.974,1.25,341,154.77,2.22,63760.0,96,664.17,1.72
single,close_vs_ema200,short,6048,1.25,24,single|close_vs_ema200|short|W6048|T1.25|H24,0.34,36481.0,993,36.74,1.077,-64427.0,-0.19,155,-5.94,1.53,13626.0,206,66.15,1.257,0.9,361,35.2,-0.34,-3006.0,233,-12.9,0.961,0.42,594,16.33,0.02,338.0,201,1.68,1.004,0.26,795,12.63,0.61,26443.0,198,133.55,1.122
single,close_vs_ema200,short,6048,1.25,36,single|close_vs_ema200|short|W6048|T1.25|H36,0.53,57464.0,767,74.92,1.142,-60677.0,0.38,120,15.69,1.57,14452.0,160,90.32,1.277,1.11,280,58.34,-0.16,-1512.0,181,-8.35,0.977,0.61,461,32.15,0.49,7018.0,152,46.17,1.089,0.55,613,35.63,0.81,35623.0,154,231.32,1.198
single,close_vs_ema200,short,6048,1.25,84,single|close_vs_ema200|short|W6048|T1.25|H84,0.36,41467.0,482,86.03,1.115,-57872.0,-0.19,78,-13.67,1.13,11269.0,97,116.18,1.243,0.64,175,58.3,0.22,2177.0,112,19.44,1.039,0.47,287,43.14,0.01,149.0,94,1.59,1.002,0.29,381,32.88,0.63,28938.0,101,286.51,1.184
single,close_vs_ema200,short,6048,1.25,120,single|close_vs_ema200|short|W6048|T1.25|H120,0.53,61994.0,418,148.31,1.188,-49625.0,-0.24,66,-20.21,0.52,5413.0,87,62.22,1.106,0.24,153,26.66,0.32,3296.0,94,35.06,1.061,0.27,247,29.86,0.42,6844.0,83,82.46,1.099,0.32,330,43.09,1.01,47775.0,88,542.9,1.372
single,close_vs_ema200,long,6048,1.5,24,single|close_vs_ema200|long|W6048|T1.5|H24,0.87,48456.0,725,66.84,1.193,-19050.0,0.94,130,34.83,0.04,310.0,141,2.2,1.008,0.4,271,17.85,-0.36,-2304.0,139,-16.58,0.934,0.14,410,6.18,2.48,26400.0,153,172.55,1.529,0.96,563,51.39,0.98,19522.0,162,120.51,1.192
single,close_vs_ema200,long,6048,1.5,36,single|close_vs_ema200|long|W6048|T1.5|H36,0.91,53947.0,570,94.64,1.225,-21870.0,0.57,104,27.29,-1.21,-9284.0,114,-81.44,0.805,-0.5,218,-29.57,0.12,794.0,107,7.42,1.028,-0.29,325,-17.39,2.39,26880.0,119,225.88,1.579,0.67,444,47.81,1.54,32719.0,126,259.67,1.357
single,close_vs_ema200,long,6048,1.5,84,single|close_vs_ema200|long|W6048|T1.5|H84,1.41,94723.0,370,256.01,1.482,-15149.0,1.14,68,93.44,-0.28,-2323.0,76,-30.57,0.942,0.28,144,27.99,0.84,6211.0,71,87.48,1.279,0.47,215,47.64,2.58,32571.0,73,446.18,1.824,1.21,288,148.66,2.14,51910.0,82,633.05,1.715
single,close_vs_ema200,long,6048,1.5,120,single|close_vs_ema200|long|W6048|T1.5|H120,1.5,105311.0,328,321.07,1.551,-25085.0,1.09,59,105.19,-1.16,-10608.0,69,-153.74,0.774,-0.29,128,-34.39,1.34,10413.0,65,160.2,1.485,0.26,193,31.15,2.96,39335.0,67,587.09,1.997,1.21,260,174.41,2.37,59965.0,68,881.84,1.973
single,close_vs_ema200,short,6048,1.5,24,single|close_vs_ema200|short|W6048|T1.5|H24,0.08,8393.0,744,11.28,1.02,-58802.0,0.13,107,5.07,0.54,4339.0,157,27.64,1.094,0.38,264,18.49,-0.05,-380.0,168,-2.26,0.994,0.21,432,10.42,-1.15,-14667.0,156,-94.02,0.833,-0.29,588,-17.29,0.45,18559.0,156,118.97,1.095
single,close_vs_ema200,short,6048,1.5,36,single|close_vs_ema200|short|W6048|T1.5|H36,0.13,12957.0,578,22.42,1.037,-64020.0,0.57,81,30.42,1.08,8974.0,119,75.41,1.216,0.87,200,57.19,0.09,765.0,135,5.67,1.015,0.56,335,36.43,-1.61,-21001.0,124,-169.36,0.745,-0.24,459,-19.17,0.52,21755.0,119,182.82,1.142
single,close_vs_ema200,short,6048,1.5,84,single|close_vs_ema200|short|W6048|T1.5|H84,0.32,34659.0,373,92.92,1.118,-60806.0,0.66,54,59.46,1.15,10320.0,76,135.79,1.317,0.94,130,104.08,1.02,9297.0,84,110.68,1.24,0.97,214,106.67,-0.6,-8669.0,78,-111.14,0.863,0.36,292,48.49,0.46,20500.0,81,253.09,1.146
single,close_vs_ema200,short,6048,1.5,120,single|close_vs_ema200|short|W6048|T1.5|H120,0.39,41843.0,334,125.28,1.156,-58232.0,0.95,49,97.18,1.0,9125.0,70,130.36,1.255,0.94,119,116.7,0.84,8204.0,74,110.86,1.188,0.89,193,114.46,-0.26,-3894.0,71,-54.85,0.939,0.44,264,68.93,0.54,23646.0,70,337.8,1.218
single,close_vs_ema200,long,6048,1.75,24,single|close_vs_ema200|long|W6048|T1.75|H24,0.27,13773.0,515,26.74,1.071,-22684.0,-0.53,104,-22.41,0.15,871.0,97,8.98,1.037,-0.14,201,-7.26,-1.51,-8246.0,89,-92.65,0.72,-0.61,290,-33.47,2.08,19595.0,111,176.53,1.587,0.38,401,24.66,0.21,3884.0,114,34.07,1.047
single,close_vs_ema200,long,6048,1.75,36,single|close_vs_ema200|long|W6048|T1.75|H36,0.74,39177.0,402,97.46,1.234,-22521.0,-0.37,81,-21.16,-0.48,-2975.0,75,-39.67,0.893,-0.43,156,-30.06,-0.73,-4236.0,71,-59.66,0.816,-0.53,227,-39.32,1.76,17494.0,86,203.42,1.523,0.31,313,27.38,1.59,30608.0,89,343.91,1.524
single,close_vs_ema200,long,6048,1.75,84,single|close_vs_ema200|long|W6048|T1.75|H84,0.82,50911.0,267,190.68,1.326,-31123.0,0.56,55,51.42,-0.43,-3101.0,51,-60.8,0.888,-0.02,106,-2.58,-1.43,-9263.0,48,-192.98,0.623,-0.5,154,-61.92,2.21,24797.0,52,476.87,1.874,0.49,206,74.08,1.55,35650.0,61,584.43,1.639
single,close_vs_ema200,long,6048,1.75,120,single|close_vs_ema200|long|W6048|T1.75|H120,1.22,74003.0,242,305.8,1.554,-21203.0,0.36,52,36.62,-0.54,-4013.0,46,-87.24,0.863,-0.16,98,-21.52,-0.36,-2449.0,46,-53.24,0.891,-0.23,144,-31.65,2.72,32189.0,49,656.92,2.285,0.84,193,143.17,2.13,46372.0,49,946.37,2.324
single,close_vs_ema200,short,6048,1.75,24,single|close_vs_ema200|short|W6048|T1.75|H24,-0.01,-645.0,540,-1.19,0.998,-57898.0,-1.74,79,-83.46,0.87,6403.0,117,54.73,1.192,-0.02,196,-0.97,-0.75,-5439.0,125,-43.51,0.883,-0.3,321,-17.54,-1.95,-21618.0,103,-209.88,0.67,-0.88,424,-64.26,0.66,26602.0,116,229.33,1.16
single,close_vs_ema200,short,6048,1.75,36,single|close_vs_ema200|short|W6048|T1.75|H36,0.09,8951.0,438,20.44,1.031,-64589.0,-1.04,63,-65.37,0.86,6628.0,90,73.64,1.202,0.21,153,16.41,-0.21,-1639.0,105,-15.61,0.961,0.04,258,3.38,-1.79,-21312.0,86,-247.81,0.67,-0.62,344,-59.42,0.72,29392.0,94,312.68,1.228
single,close_vs_ema200,short,6048,1.75,84,single|close_vs_ema200|short|W6048|T1.75|H84,0.2,21189.0,290,73.07,1.085,-59079.0,-0.48,41,-52.27,1.2,9969.0,60,166.15,1.386,0.59,101,77.49,-0.57,-4778.0,67,-71.31,0.877,0.14,168,18.14,-0.72,-9455.0,60,-157.58,0.821,-0.18,228,-28.1,0.65,27596.0,62,445.1,1.242
single,close_vs_ema200,short,6048,1.75,120,single|close_vs_ema200|short|W6048|T1.75|H120,0.14,14704.0,266,55.28,1.061,-61493.0,-0.39,38,-46.45,0.86,7127.0,55,129.58,1.256,0.4,93,57.66,0.02,200.0,61,3.28,1.005,0.25,154,36.12,-0.41,-5672.0,55,-103.13,0.888,-0.0,209,-0.53,0.35,14814.0,57,259.89,1.141
single,close_vs_ema200,long,6048,2.0,24,single|close_vs_ema200|long|W6048|T2|H24,0.35,14428.0,358,40.3,1.11,-20958.0,-0.5,80,-25.42,-0.16,-793.0,68,-11.66,0.952,-0.31,148,-19.1,-1.95,-9215.0,54,-170.65,0.517,-0.87,202,-59.61,1.66,12991.0,78,166.55,1.494,0.04,280,3.39,0.91,13479.0,78,172.81,1.283
single,close_vs_ema200,long,6048,2.0,36,single|close_vs_ema200|long|W6048|T2|H36,0.31,13907.0,289,48.12,1.105,-27305.0,0.09,62,6.23,-0.92,-4976.0,56,-88.86,0.762,-0.47,118,-38.9,-1.78,-9075.0,46,-197.28,0.546,-0.92,164,-83.32,1.34,11491.0,64,179.55,1.394,-0.09,228,-9.54,1.02,16081.0,61,263.62,1.369
single,close_vs_ema200,long,6048,2.0,84,single|close_vs_ema200|long|W6048|T2|H84,0.72,38188.0,204,187.2,1.339,-29783.0,0.03,46,3.13,-0.63,-3939.0,43,-91.6,0.824,-0.34,89,-42.64,-1.38,-8044.0,34,-236.59,0.551,-0.7,123,-96.25,1.33,13456.0,40,336.4,1.546,0.06,163,9.92,1.91,36571.0,41,891.98,2.241
single,close_vs_ema200,long,6048,2.0,120,single|close_vs_ema200|long|W6048|T2|H120,0.84,44213.0,188,235.18,1.416,-23785.0,-0.14,42,-16.07,-0.73,-4593.0,38,-120.87,0.796,-0.47,80,-65.85,-0.66,-4026.0,33,-122.0,0.753,-0.54,113,-82.25,1.86,19747.0,39,506.33,1.815,0.36,152,68.77,1.82,33760.0,36,937.78,2.444
single,close_vs_ema200,short,6048,2.0,24,single|close_vs_ema200|short|W6048|T2|H24,0.15,13352.0,396,33.72,1.049,-56177.0,0.02,54,1.11,1.0,6461.0,89,72.6,1.258,0.65,143,45.6,0.11,702.0,88,7.98,1.019,0.43,231,31.27,-1.67,-16554.0,72,-229.92,0.651,-0.34,303,-30.8,0.59,22683.0,93,243.9,1.15
single,close_vs_ema200,short,6048,2.0,36,single|close_vs_ema200|short|W6048|T2|H36,0.01,1356.0,321,4.22,1.006,-74525.0,0.31,47,22.85,0.8,5324.0,68,78.29,1.255,0.61,115,55.63,-0.57,-3877.0,73,-53.11,0.891,0.14,188,13.41,-2.38,-25265.0,59,-428.22,0.565,-0.78,247,-92.08,0.6,24100.0,74,325.68,1.2
single,close_vs_ema200,short,6048,2.0,84,single|close_vs_ema200|short|W6048|T2|H84,0.16,15986.0,224,71.37,1.073,-65498.0,0.45,30,56.13,0.7,5099.0,49,104.06,1.204,0.59,79,85.86,-0.5,-3796.0,50,-75.92,0.881,0.15,129,23.16,-0.78,-9151.0,46,-198.93,0.787,-0.19,175,-35.22,0.53,22150.0,49,452.04,1.2
single,close_vs_ema200,short,6048,2.0,120,single|close_vs_ema200|short|W6048|T2|H120,0.21,21392.0,206,103.84,1.106,-68987.0,0.56,30,73.63,0.75,5465.0,45,121.44,1.248,0.66,75,102.32,-0.29,-2326.0,46,-50.57,0.93,0.27,121,44.2,-0.2,-2435.0,41,-59.39,0.938,0.09,162,17.98,0.44,18479.0,44,419.98,1.191
single,close_vs_ema200,long,8640,1.25,24,single|close_vs_ema200|long|W8640|T1.25|H24,1.17,78464.0,1006,78.0,1.238,-21873.0,0.6,162,19.67,0.03,252.0,185,1.36,1.005,0.26,347,9.91,-0.5,-3775.0,206,-18.33,0.928,-0.02,553,-0.61,3.25,40028.0,210,190.61,1.643,1.16,763,52.02,1.57,38772.0,243,159.56,1.298
single,close_vs_ema200,long,8640,1.25,36,single|close_vs_ema200|long|W8640|T1.25|H36,1.02,75469.0,775,97.38,1.22,-49556.0,0.61,126,26.58,-0.43,-3628.0,147,-24.68,0.933,-0.02,273,-1.02,0.26,2000.0,156,12.82,1.046,0.08,429,4.01,3.11,39941.0,162,246.55,1.653,1.16,591,70.49,1.22,33807.0,184,183.73,1.224
single,close_vs_ema200,long,8640,1.25,84,single|close_vs_ema200|long|W8640|T1.25|H84,1.27,97747.0,478,204.49,1.351,-34414.0,1.06,74,83.97,-1.03,-9960.0,94,-105.96,0.822,-0.24,168,-22.3,0.53,4719.0,96,49.16,1.128,0.04,264,3.69,3.0,42988.0,97,443.18,1.723,1.09,361,121.78,1.92,53786.0,117,459.71,1.529
single,close_vs_ema200,long,8640,1.25,120,single|close_vs_ema200|long|W8640|T1.25|H120,1.11,97592.0,418,233.47,1.342,-49811.0,1.1,66,101.44,-2.03,-21139.0,86,-245.8,0.68,-0.85,152,-95.03,1.58,14485.0,83,174.52,1.445,0.0,235,0.17,3.37,49379.0,85,580.93,1.902,1.17,320,154.44,1.45,48172.0,98,491.55,1.449
single,close_vs_ema200,short,8640,1.25,24,single|close_vs_ema200|short|W8640|T1.25|H24,0.25,27484.0,924,29.74,1.057,-56408.0,-1.06,121,-39.17,1.13,9943.0,200,49.71,1.184,0.37,321,16.21,0.29,2529.0,213,11.87,1.037,0.34,534,14.48,0.46,6382.0,191,33.41,1.072,0.37,725,19.47,0.3,13370.0,199,67.19,1.055
single,close_vs_ema200,short,8640,1.25,36,single|close_vs_ema200|short|W8640|T1.25|H36,0.33,36284.0,726,49.98,1.083,-73871.0,-0.05,94,-2.3,1.47,13450.0,157,85.67,1.264,0.92,251,52.73,0.34,3127.0,171,18.29,1.053,0.69,422,38.77,0.33,4793.0,145,33.06,1.059,0.53,567,37.31,0.33,15130.0,159,95.16,1.069
single,close_vs_ema200,short,8640,1.25,84,single|close_vs_ema200|short|W8640|T1.25|H84,0.38,43391.0,458,94.74,1.121,-54846.0,-1.37,63,-113.46,0.63,6270.0,97,64.64,1.126,-0.06,160,-5.49,0.65,6457.0,106,60.92,1.129,0.21,266,20.97,0.3,4551.0,89,51.13,1.07,0.24,355,28.54,0.71,33261.0,103,322.92,1.201
single,close_vs_ema200,short,8640,1.25,120,single|close_vs_ema200|short|W8640|T1.25|H120,0.48,56904.0,402,141.55,1.171,-53213.0,-0.97,54,-96.19,0.24,2504.0,88,28.45,1.046,-0.16,142,-18.94,0.53,5441.0,91,59.79,1.108,0.1,233,11.81,0.55,8821.0,79,111.66,1.14,0.26,312,37.09,0.95,45332.0,90,503.69,1.325
single,close_vs_ema200,long,8640,1.5,24,single|close_vs_ema200|long|W8640|T1.5|H24,0.76,44241.0,728,60.77,1.169,-19637.0,1.18,122,46.66,-0.13,-934.0,140,-6.67,0.975,0.4,262,18.16,-0.88,-5435.0,136,-39.96,0.851,-0.04,398,-1.7,2.53,27660.0,149,185.64,1.538,0.89,547,49.33,0.8,17258.0,181,95.35,1.154
single,close_vs_ema200,long,8640,1.5,36,single|close_vs_ema200|long|W8640|T1.5|H36,1.02,63791.0,575,110.94,1.259,-28788.0,1.14,98,59.06,-1.23,-9461.0,114,-82.99,0.799,-0.28,212,-17.33,-0.82,-5453.0,108,-50.49,0.832,-0.46,320,-28.52,2.97,33834.0,115,294.21,1.775,0.77,435,56.8,1.69,39083.0,140,279.16,1.395
single,close_vs_ema200,long,8640,1.5,84,single|close_vs_ema200|long|W8640|T1.5|H84,1.5,103331.0,362,285.44,1.519,-24632.0,1.53,64,129.38,-1.04,-9043.0,74,-122.2,0.796,-0.05,138,-5.53,0.86,6266.0,65,96.4,1.298,0.25,203,27.11,2.98,38467.0,73,526.95,1.885,1.22,276,159.31,2.37,59361.0,86,690.24,1.843
single,close_vs_ema200,long,8640,1.5,120,single|close_vs_ema200|long|W8640|T1.5|H120,1.32,96130.0,322,298.54,1.471,-26353.0,1.58,57,156.53,-1.67,-15058.0,67,-224.75,0.691,-0.41,124,-49.48,1.11,8480.0,61,139.02,1.373,0.1,185,12.67,3.23,42849.0,62,691.11,2.132,1.21,247,182.97,1.9,50937.0,75,679.16,1.674
single,close_vs_ema200,short,8640,1.5,24,single|close_vs_ema200|short|W8640|T1.5|H24,0.07,7334.0,702,10.45,1.018,-55192.0,-1.36,83,-64.7,1.0,7899.0,154,51.29,1.185,0.2,237,10.67,-0.52,-4095.0,160,-25.59,0.933,-0.08,397,-3.94,-0.6,-7408.0,145,-51.09,0.901,-0.26,542,-16.56,0.39,16308.0,160,101.92,1.079
single,close_vs_ema200,short,8640,1.5,36,single|close_vs_ema200|short|W8640|T1.5|H36,0.26,26581.0,553,48.07,1.078,-66596.0,-1.12,66,-70.14,1.32,10884.0,120,90.7,1.27,0.48,186,33.63,-0.47,-3864.0,129,-29.95,0.927,0.11,315,7.59,-0.58,-7514.0,115,-65.34,0.893,-0.14,430,-11.91,0.74,31704.0,123,257.76,1.198
single,close_vs_ema200,short,8640,1.5,84,single|close_vs_ema200|short|W8640|T1.5|H84,0.27,29791.0,363,82.07,1.1,-58972.0,-0.35,46,-35.09,1.32,11783.0,77,153.03,1.364,0.72,123,82.67,-0.32,-2979.0,85,-35.05,0.937,0.31,208,34.57,0.19,2772.0,73,37.97,1.05,0.25,281,35.45,0.44,19829.0,82,241.82,1.136
single,close_vs_ema200,short,8640,1.5,120,single|close_vs_ema200|short|W8640|T1.5|H120,0.47,51592.0,323,159.73,1.184,-51524.0,-0.51,42,-56.86,0.5,4623.0,70,66.04,1.114,0.15,112,19.96,0.09,874.0,73,11.97,1.018,0.13,185,16.81,0.6,8828.0,65,135.82,1.162,0.29,250,47.75,0.88,39655.0,73,543.22,1.328
single,close_vs_ema200,long,8640,1.75,24,single|close_vs_ema200|long|W8640|T1.75|H24,0.74,38028.0,510,74.56,1.199,-22197.0,0.59,99,25.85,-1.47,-9083.0,101,-89.93,0.708,-0.61,200,-32.62,-1.14,-6107.0,85,-71.85,0.775,-0.79,285,-44.32,2.81,26748.0,105,254.74,1.786,0.53,390,36.2,1.28,23911.0,120,199.26,1.306
single,close_vs_ema200,long,8640,1.75,36,single|close_vs_ema200|long|W8640|T1.75|H36,0.77,42217.0,406,103.98,1.243,-28813.0,0.81,76,48.58,-1.75,-11709.0,80,-146.36,0.664,-0.7,156,-51.39,-0.74,-4160.0,67,-62.09,0.803,-0.72,223,-54.61,2.16,21595.0,84,257.08,1.661,0.34,307,30.68,1.62,32799.0,99,331.3,1.495
single,close_vs_ema200,long,8640,1.75,84,single|close_vs_ema200|long|W8640|T1.75|H84,1.2,74337.0,274,271.3,1.498,-30390.0,0.95,54,89.5,-0.43,-3207.0,60,-53.45,0.892,0.13,114,14.26,-1.41,-9068.0,48,-188.92,0.606,-0.39,162,-45.94,2.27,25558.0,50,511.16,1.871,0.58,212,85.45,2.47,56221.0,62,906.79,2.131
single,close_vs_ema200,long,8640,1.75,120,single|close_vs_ema200|long|W8640|T1.75|H120,1.02,63567.0,245,259.46,1.414,-28213.0,1.1,48,119.6,-1.43,-11260.0,54,-208.52,0.687,-0.41,102,-54.11,-0.47,-3236.0,47,-68.85,0.851,-0.43,149,-58.76,2.61,31210.0,47,664.04,2.174,0.67,196,114.57,1.82,41112.0,49,839.02,1.795
single,close_vs_ema200,short,8640,1.75,24,single|close_vs_ema200|short|W8640|T1.75|H24,-0.02,-1802.0,515,-3.5,0.995,-61293.0,-1.1,56,-70.21,0.69,4970.0,111,44.77,1.155,0.09,167,6.22,-1.08,-7931.0,122,-65.01,0.842,-0.37,289,-23.85,-1.12,-12747.0,103,-123.76,0.794,-0.63,392,-50.1,0.44,17838.0,123,145.02,1.096
single,close_vs_ema200,short,8640,1.75,36,single|close_vs_ema200|short|W8640|T1.75|H36,-0.08,-7568.0,413,-18.32,0.975,-64414.0,-0.77,47,-60.7,0.75,5587.0,86,64.97,1.183,0.23,133,20.56,-0.97,-7393.0,100,-73.93,0.844,-0.24,233,-20.0,-1.65,-20049.0,84,-238.68,0.697,-0.75,317,-77.94,0.41,17140.0,96,178.54,1.118
single,close_vs_ema200,short,8640,1.75,84,single|close_vs_ema200|short|W8640|T1.75|H84,0.2,20603.0,275,74.92,1.08,-62579.0,-0.98,33,-125.45,1.03,8211.0,57,144.05,1.316,0.32,90,45.23,-0.22,-1841.0,65,-28.32,0.951,0.11,155,14.39,-0.29,-3825.0,57,-67.11,0.922,-0.04,212,-7.52,0.51,22198.0,63,352.35,1.17
single,close_vs_ema200,short,8640,1.75,120,single|close_vs_ema200|short|W8640|T1.75|H120,0.27,28154.0,247,113.98,1.122,-60005.0,-0.83,31,-114.42,0.61,4897.0,52,94.17,1.177,0.1,83,16.27,-0.11,-921.0,58,-15.88,0.978,0.02,141,3.04,-0.13,-1745.0,52,-33.56,0.965,-0.04,193,-6.82,0.69,29470.0,54,545.74,1.307
single,close_vs_ema200,long,8640,2.0,24,single|close_vs_ema200|long|W8640|T2|H24,-0.04,-1700.0,373,-4.56,0.989,-34301.0,-0.6,77,-31.35,-1.18,-6079.0,72,-84.43,0.71,-0.92,149,-57.0,-3.22,-15159.0,53,-286.02,0.346,-1.7,202,-117.09,1.65,14346.0,85,168.78,1.499,-0.39,287,-32.43,0.45,7606.0,86,88.44,1.123
single,close_vs_ema200,long,8640,2.0,36,single|close_vs_ema200|long|W8640|T2|H36,0.45,22385.0,298,75.12,1.17,-27562.0,0.7,61,48.08,-0.75,-4048.0,57,-71.02,0.8,-0.12,118,-9.45,-2.0,-10024.0,45,-222.76,0.503,-0.76,163,-68.34,1.11,10257.0,69,148.65,1.318,-0.04,232,-3.8,1.28,23267.0,66,352.53,1.534
single,close_vs_ema200,long,8640,2.0,84,single|close_vs_ema200|long|W8640|T2|H84,0.57,33080.0,207,159.81,1.259,-35704.0,0.65,45,68.04,-0.42,-2547.0,39,-65.31,0.862,0.05,84,6.13,-2.36,-13727.0,35,-392.2,0.378,-0.79,119,-111.03,1.67,17432.0,41,425.17,1.658,0.15,160,26.38,1.32,28860.0,47,614.04,1.652
